5,200,957,0.293167,1970-01-01,08:03:53

-2,226,926,-0.120281,1970-01-01,08:03:53

4,209,928,0.241051,1970-01-01,08:03:53

12,218,940,0.712850,1970-01-01,08:03:53

9,215,922,0.544933,1970-01-01,08:03:53

-6,189,948,-0.355808,1970-01-01,08:03:53

0,218,921,0.000000,1970-01-01,08:03:53

22,228,925,1.323546,1970-01-01,08:03:53

1,193,936,0.059983,1970-01-01,08:03:54

15,222,942,0.888405,1970-01-01,08:03:54

13,226,910,0.794732,1970-01-01,08:03:54

0,215,961,0.000000,1970-01-01,08:03:54

-6,211,923,-0.363266,1970-01-01,08:03:54

16,227,906,0.981909,1970-01-01,08:03:54

10,229,961,0.580245,1970-01-01,08:03:54

-4,225,931,-0.239400,1970-01-01,08:03:54

1,211,917,0.060921,1970-01-01,08:03:54

13,213,939,0.773925,1970-01-01,08:03:54

15,226,928,0.900200,1970-01-01,08:03:55

12,203,958,0.702424,1970-01-01,08:03:55

-8,201,934,-0.480004,1970-01-01,08:03:55

6,227,914,0.365212,1970-01-01,08:03:55

16,217,940,0.950650,1970-01-01,08:03:55

-4,201,919,-0.243746,1970-01-01,08:03:55

18,193,900,1.120868,1970-01-01,08:03:55

6,201,965,0.348931,1970-01-01,08:03:55

-8,204,934,-0.479685,1970-01-01,08:03:55

6,215,909,0.368217,1970-01-01,08:03:56

21,210,937,1.253462,1970-01-01,08:03:56

0,214,926,0.000000,1970-01-01,08:03:56

-8,192,948,-0.474117,1970-01-01,08:03:56

0,227,957,0.000000,1970-01-01,08:03:56

21,225,903,1.293365,1970-01-01,08:03:56

-2,200,938,-0.119541,1970-01-01,08:03:56

17,228,921,1.026998,1970-01-01,08:03:56

-1,188,963,-0.058424,1970-01-01,08:03:56

-6,218,927,-0.361177,1970-01-01,08:03:56

16,229,912,0.975325,1970-01-01,08:03:57

10,202,945,0.593190,1970-01-01,08:03:57

-8,202,928,-0.482861,1970-01-01,08:03:57

13,215,923,0.786291,1970-01-01,08:03:57

0,218,969,0.000000,1970-01-01,08:03:57

4,204,921,0.243075,1970-01-01,08:03:57

16,233,949,0.938528,1970-01-01,08:03:57

16,213,920,0.971170,1970-01-01,08:03:57

-9,199,911,-0.553263,1970-01-01,08:03:57

12,227,940,0.711322,1970-01-01,08:03:58

-1,222,952,-0.058642,1970-01-01,08:03:58

7,218,918,0.425282,1970-01-01,08:03:58

-1,221,945,-0.059067,1970-01-01,08:03:58

0,199,934,0.000000,1970-01-01,08:03:58

-2,205,926,-0.120885,1970-01-01,08:03:58

15,227,920,0.907354,1970-01-01,08:03:58

7,208,937,0.418069,1970-01-01,08:03:58

-1,196,934,-0.060067,1970-01-01,08:03:58

-1,217,907,-0.061468,1970-01-01,08:03:58

1,188,976,0.057674,1970-01-01,08:03:59

-3,215,934,-0.179434,1970-01-01,08:03:59

-4,192,908,-0.247068,1970-01-01,08:03:59

7,227,918,0.424329,1970-01-01,08:03:59

15,213,914,0.916151,1970-01-01,08:03:59

-4,190,961,-0.234073,1970-01-01,08:03:59

0,230,931,0.000000,1970-01-01,08:03:59

0,206,910,0.000000,1970-01-01,08:03:59

7,189,968,0.406850,1970-01-01,08:03:59

-6,209,933,-0.359729,1970-01-01,08:04:00

13,230,903,0.799689,1970-01-01,08:04:00

13,205,953,0.764443,1970-01-01,08:04:00

0,199,923,0.000000,1970-01-01,08:04:00

2,211,907,0.123118,1970-01-01,08:04:00

17,228,971,0.976959,1970-01-01,08:04:00

-7,206,928,-0.422124,1970-01-01,08:04:00

7,235,896,0.433190,1970-01-01,08:04:00

11,203,949,0.649734,1970-01-01,08:04:00

-7,203,937,-0.418537,1970-01-01,08:04:00

1,226,909,0.061200,1970-01-01,08:04:01

16,218,939,0.951388,1970-01-01,08:04:01

6,203,928,0.362068,1970-01-01,08:04:01

-1,199,903,-0.061995,1970-01-01,08:04:01

3,240,917,0.181429,1970-01-01,08:04:01

17,218,914,1.037012,1970-01-01,08:04:01

4,187,907,0.247601,1970-01-01,08:04:01

20,225,943,1.182433,1970-01-01,08:04:01

4,229,948,0.235113,1970-01-01,08:04:01

-6,210,945,-0.355296,1970-01-01,08:04:01

9,226,924,0.542355,1970-01-01,08:04:02

9,215,917,0.547750,1970-01-01,08:04:02

-2,188,967,-0.116383,1970-01-01,08:04:02

2,225,921,0.120927,1970-01-01,08:04:02

20,218,912,1.222493,1970-01-01,08:04:02

0,193,968,0.000000,1970-01-01,08:04:02

0,221,968,0.000000,1970-01-01,08:04:02

21,192,903,1.303761,1970-01-01,08:04:02

10,195,958,0.586336,1970-01-01,08:04:02

-9,208,945,-0.533173,1970-01-01,08:04:02

5,185,906,0.309963,1970-01-01,08:04:03

16,211,970,0.923877,1970-01-01,08:04:03

0,236,934,0.000000,1970-01-01,08:04:03

-2,199,943,-0.118960,1970-01-01,08:04:03

-27,187,914,-1.658573,1970-01-01,08:04:03

4,218,912,0.244534,1970-01-01,08:04:03

-6,223,923,-0.362216,1970-01-01,08:04:03

10,230,939,0.592938,1970-01-01,08:04:03

7,195,957,0.410854,1970-01-01,08:04:03

-8,200,936,-0.479129,1970-01-01,08:04:04

5,229,914,0.304188,1970-01-01,08:04:04

7,210,936,0.418305,1970-01-01,08:04:04

0,201,931,0.000000,1970-01-01,08:04:04

0,206,935,0.000000,1970-01-01,08:04:04

9,229,920,0.544165,1970-01-01,08:04:04

13,208,934,0.778757,1970-01-01,08:04:04

-1,254,957,-0.057896,1970-01-01,08:04:04

16,233,918,0.968327,1970-01-01,08:04:04

-1,186,921,-0.061010,1970-01-01,08:04:04

9,223,920,0.544988,1970-01-01,08:04:05

7,236,923,0.421192,1970-01-01,08:04:05

14,203,949,0.826912,1970-01-01,08:04:05

-3,200,947,-0.177679,1970-01-01,08:04:05

-4,223,921,-0.241974,1970-01-01,08:04:05

4,221,936,0.238421,1970-01-01,08:04:05

0,201,929,0.000000,1970-01-01,08:04:05

10,193,961,0.584814,1970-01-01,08:04:05

-9,206,937,-0.537753,1970-01-01,08:04:05

7,229,900,0.432084,1970-01-01,08:04:06

-6,202,965,-0.348858,1970-01-01,08:04:06

-7,199,922,-0.425417,1970-01-01,08:04:06

10,210,905,0.617006,1970-01-01,08:04:06

-2,193,971,-0.115808,1970-01-01,08:04:06

-3,212,928,-0.180662,1970-01-01,08:04:06

14,227,914,0.852110,1970-01-01,08:04:06

16,200,952,0.942776,1970-01-01,08:04:06

0,200,939,0.000000,1970-01-01,08:04:06

1,210,918,0.060873,1970-01-01,08:04:06

13,218,922,0.786531,1970-01-01,08:04:07

4,204,933,0.240092,1970-01-01,08:04:07

-7,196,934,-0.420463,1970-01-01,08:04:07

6,232,921,0.362134,1970-01-01,08:04:07

6,211,937,0.358103,1970-01-01,08:04:07

17,126,804,1.197302,1970-01-01,08:04:07

27,221,924,1.628688,1970-01-01,08:04:07

4,209,918,0.243548,1970-01-01,08:04:07

7,202,967,0.406193,1970-01-01,08:04:07

0,213,936,0.000000,1970-01-01,08:04:08

10,221,900,0.618543,1970-01-01,08:04:08

4,214,947,0.236176,1970-01-01,08:04:08

-10,201,945,-0.593318,1970-01-01,08:04:08

2,212,917,0.121814,1970-01-01,08:04:08

15,218,928,0.901958,1970-01-01,08:04:08

1,201,937,0.059818,1970-01-01,08:04:08

-10,194,890,-0.629297,1970-01-01,08:04:08

14,236,948,0.821440,1970-01-01,08:04:08

-3,206,948,-0.177270,1970-01-01,08:04:08

-2,214,918,-0.121629,1970-01-01,08:04:09

8,221,925,0.482199,1970-01-01,08:04:09

7,205,938,0.417925,1970-01-01,08:04:09

-1,193,952,-0.059015,1970-01-01,08:04:09

-1,223,917,-0.060743,1970-01-01,08:04:09

7,219,911,0.428267,1970-01-01,08:04:09

0,218,966,0.000000,1970-01-01,08:04:09

16,202,942,0.951940,1970-01-01,08:04:09

0,204,954,0.000000,1970-01-01,08:04:09

4,199,926,0.242095,1970-01-01,08:04:09

7,221,912,0.427609,1970-01-01,08:04:10

-2,218,971,-0.115206,1970-01-01,08:04:10

-1,218,925,-0.060320,1970-01-01,08:04:10

11,200,903,0.681755,1970-01-01,08:04:10

7,197,958,0.410274,1970-01-01,08:04:10

0,201,945,0.000000,1970-01-01,08:04:10

0,223,915,0.000000,1970-01-01,08:04:10

9,215,934,0.538287,1970-01-01,08:04:10

-3,195,955,-0.176437,1970-01-01,08:04:10

6,228,917,0.363993,1970-01-01,08:04:11

11,225,927,0.661008,1970-01-01,08:04:11

-2,190,927,-0.121159,1970-01-01,08:04:11

13,208,929,0.782748,1970-01-01,08:04:11

13,227,922,0.784782,1970-01-01,08:04:11

-12,221,971,-0.690744,1970-01-01,08:04:11

2,186,926,0.121387,1970-01-01,08:04:11

21,215,914,1.281884,1970-01-01,08:04:11

0,183,973,0.000000,1970-01-01,08:04:11

6,201,926,0.362978,1970-01-01,08:04:11

12,199,903,0.743899,1970-01-01,08:04:12

11,229,961,0.638265,1970-01-01,08:04:12

-7,204,941,-0.416745,1970-01-01,08:04:12

1,236,910,0.060977,1970-01-01,08:04:12

14,218,935,0.835860,1970-01-01,08:04:12

4,209,935,0.239332,1970-01-01,08:04:12

-4,190,958,-0.234778,1970-01-01,08:04:12

-1,227,919,-0.060557,1970-01-01,08:04:12

9,227,909,0.550645,1970-01-01,08:04:12

5,184,968,0.290888,1970-01-01,08:04:12

-3,209,928,-0.180788,1970-01-01,08:04:13

1,229,919,0.060527,1970-01-01,08:04:13

11,209,947,0.650189,1970-01-01,08:04:13

-1,195,929,-0.060390,1970-01-01,08:04:13

-1,201,929,-0.060310,1970-01-01,08:04:13

5,229,935,0.297747,1970-01-01,08:04:13

7,223,919,0.424320,1970-01-01,08:04:13

-2,190,965,-0.116570,1970-01-01,08:04:13

0,233,919,0.000000,1970-01-01,08:04:13

4,239,928,0.239280,1970-01-01,08:04:14

0,190,969,0.000000,1970-01-01,08:04:14

-6,217,925,-0.362004,1970-01-01,08:04:14

